<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2005-10-25,47.73871588487605,47.73871588487605,47.14331354742381,47.46936798095703,2899300,0
2005-10-26,46.35652187600312,46.923570873437946,45.52011960254252,46.14387512207031,10236200,1
2005-10-27,46.14386896525365,46.15095863152722,45.328733098296574,45.39961624145508,5328000,1
2005-10-28,45.54137768281199,46.60460050809164,45.15152985432587,46.52663040161133,5222300,1
2005-10-31,46.6400459802187,47.19292101431718,45.78946442882538,45.81781768798828,6685200,0
2005-11-01,46.07299365698854,46.56916219477736,45.846172981452,46.108436584472656,5642600,0
2005-11-02,45.874530898065416,46.03755540224356,45.50594388301288,45.8603515625,5864600,1
2005-11-03,45.64770299145412,46.49827912477919,45.64770299145412,46.42739868164063,5364800,1
2005-11-04,46.21475496546617,46.57625227928454,46.08716799634389,46.271461486816406,3560300,1
2005-11-07,46.4132298141391,46.576254310340666,46.285642839453125,46.56208038330078,2994000,1
2005-11-08,46.28459180128839,46.35574304399877,45.90747990078886,46.25613021850586,2808800,1
2005-11-09,46.32016101329426,46.47669699186484,45.93593781911867,46.042667388916016,3530500,0
2005-11-10,46.08537261929723,47.03881688893321,46.06402778382288,47.031700134277344,3237700,1
2005-11-11,46.818224096303645,46.91072014888953,46.46246253152472,46.4980354309082,2642000,1
2005-11-14,46.426888534240526,47.39456051498062,46.20631808062031,47.12418365478516,3942600,1
2005-11-15,47.10994654292252,47.72897363022672,46.96052733464028,47.67205047607422,5230400,1
2005-11-16,47.74322476111431,48.45474824616369,47.74322476111431,47.985145568847656,4628300,1
2005-11-17,48.32664175349445,48.51875600701188,48.034920140898414,48.1345329284668,4269200,1
2005-11-18,48.34800553093034,48.454735110452845,47.49417975173414,47.63648223876953,5623600,1
2005-11-21,48.476065736385465,49.436626242136285,48.312418467095256,49.0950927734375,7738600,1
2005-11-22,49.10221003431555,49.16624450683594,48.44760466488383,49.16624450683594,4238900,1
2005-11-23,49.05951475632238,49.735464947156,49.016825108150485,49.408164978027344,2662700,1
2005-11-25,49.52202155016138,49.55759988724488,48.97415098712301,49.13779830932617,959700,0
2005-11-28,49.10221132700135,49.20182412809356,48.66818179574653,48.83182907104492,2581100,1
2005-11-29,49.16626579280624,49.578950667128325,49.09511453859378,49.1876106262207,2822100,1
2005-11-30,49.415283626003344,49.50066836349541,48.51165155863308,48.51876831054688,3781600,0
2005-12-01,48.63260891249928,49.64297053866566,48.61126408537467,49.57181930541992,3042000,1
2005-12-02,49.67854179726658,49.80661617027261,49.358358578996686,49.408164978027344,3237500,1
2005-12-05,49.41528467180024,49.5220142388013,48.88164226528623,49.237403869628906,3893300,0
2005-12-06,49.55758691035541,49.806618919253545,49.401050953764965,49.50066375732422,3730900,1
2005-12-07,49.529125093544366,49.7781571012343,49.15201870640095,49.55758666992188,3850400,0
2005-12-08,49.56470836659273,49.96315961865318,49.26586449905622,49.85643005371094,3958200,1
2005-12-09,49.8564250791498,49.92757630584826,49.46508518957231,49.55758666992188,4014600,1
2005-12-12,49.806634692559,49.97739877724134,49.4793346017127,49.941825866699226,2654900,0
2005-12-13,49.8066101319748,50.47544349086374,49.73545891748421,50.22640609741211,2733800,0
2005-12-14,50.5181422631743,51.21543731956809,50.3829511312685,50.83832550048828,4900100,0
2005-12-15,50.83833113301719,51.21544299387834,50.32603898225459,50.36872863769531,3567700,0
2005-12-16,50.55372631610634,50.660450454969975,50.14815830295064,50.34026718139648,6021000,0
2005-12-19,50.34026168103134,50.34026168103134,49.52200899203729,49.785274505615234,3686100,0
2005-12-20,49.94891063985067,50.58216565289359,49.91333774821841,50.333133697509766,2657300,0
2005-12-21,50.49682188116245,50.88104520901965,50.07702020816365,50.08413696289063,2974700,0
2005-12-22,50.48257640243486,50.79564839427374,50.39719707992754,50.74584197998047,2235300,0
2005-12-23,51.19410614082264,51.265262823175135,50.81699960972232,50.86680603027344,2631300,0
2005-12-27,51.158531496402894,51.51429318215188,50.14105285802109,50.18374252319336,2676300,1
2005-12-28,50.41854144372697,50.681807018835,50.29758378563354,50.48969268798828,1717000,0
2005-12-29,50.66043778892431,50.95928158849991,50.61774814405206,50.64620971679688,1939500,0
2005-12-30,50.55371236377419,50.560823685408245,49.920457314996135,49.97737503051758,1825400,1
2006-01-03,50.09123599045866,50.233538463677895,49.3299063589038,50.11969757080078,4943000,1
2006-01-04,49.86354152637461,50.71025034735844,49.70700557149793,50.63909912109374,3165000,0
2006-01-05,50.19795975714915,50.19795975714915,49.50778144198283,50.04142379760742,4598100,0
2006-01-06,50.04853402911565,50.16238033484186,49.130673974528605,49.3441276550293,4820000,1
2006-01-09,49.2943244125847,49.37970914735152,48.85318352085027,48.93144607543945,4567300,0
2006-01-10,48.95279083661092,49.265857305305694,48.7891381371304,49.16624450683594,3869000,0
2006-01-11,49.78527341916092,50.02007735086387,49.17336310359658,49.87776947021485,5011600,0
2006-01-12,49.984514718961535,50.126817215803655,49.47933379813203,49.586063385009766,2347000,0
2006-01-13,49.55047495230468,49.94892620508536,48.94568132119366,49.4366340637207,2963700,1
2006-01-17,49.14491916385419,49.37972317982006,48.85319740369351,48.874542236328125,2712900,1
2006-01-18,48.77492512657288,49.03818527733307,48.41916347117407,48.61838912963867,2650700,1
2006-01-19,48.4974205373609,48.73221905134191,48.18434861406512,48.50453186035156,2642700,1
2006-01-20,48.45473563250091,48.49743072186506,47.30918268550055,47.31629943847656,6433800,1
2006-01-23,46.889380591176405,47.91397032146983,46.889380591176405,47.686283111572266,4067400,1
2006-01-24,47.9637627936109,48.29817400713103,47.76453181545395,48.14164352416992,3581900,0
2006-01-25,48.17723995602261,48.31954786710508,47.60802459716797,47.60802459716797,3722700,1
2006-01-26,47.98513644833076,48.91723029946483,47.89975169209627,48.8958854675293,4768300,0
2006-01-27,48.66107436394677,49.27298478984,48.3764639798234,48.78203201293945,3954700,1
2006-01-30,48.75357665632465,49.130688584818806,48.52588940565413,49.116455078125,2048100,1
2006-01-31,49.09508620512495,49.1306645259448,48.60413360595703,48.60413360595703,4090500,1
2006-02-01,49.806627559540864,51.35063171104865,49.806627559540864,50.95929718017579,11806000,1
2006-02-02,50.76717662716885,51.44312688955035,50.731603726090405,51.01620864868164,6602900,1
2006-02-03,51.01621554483831,51.29370918181883,50.41853861241616,50.42565536499024,3786800,0
2006-02-06,50.269088339739774,50.97349441185791,50.02005643833319,50.61773300170898,3162900,1
2006-02-07,50.73160787257467,51.26525028878622,50.63199505582782,50.90948867797852,4246300,1
2006-02-08,50.90947003618115,51.39534309107154,50.73084031675595,51.27387619018555,2890800,0
2006-02-09,51.28102236171076,51.98840004330172,50.99521914435552,51.45251083374024,4149200,0
2006-02-10,51.51683412679716,51.94554456399256,51.46681799998018,51.82407760620117,2813100,1
2006-02-13,51.40964969382014,51.90266964246717,51.31676416855481,51.52397537231445,3294600,1
2006-02-14,51.69544759441809,52.05985380399077,51.39535092834518,51.952674865722656,4160300,0
2006-02-15,51.70975316365445,51.97412176190529,51.48110725231259,51.76691055297852,2797800,1
2006-02-16,51.90982592810713,52.1098904509992,51.588288986588246,51.838375091552734,2216800,1
2006-02-17,51.83835194540892,52.15988329201267,51.64542877636909,52.13130187988281,2670700,1
2006-02-21,52.267083768672855,52.44571357960383,51.909824146810905,52.19563293457031,3333000,1
2006-02-22,52.20275695399144,53.31026359637759,52.20275695399144,53.15306854248047,5008400,1
2006-02-23,52.83866303781669,53.0172927376759,52.717196150235424,52.80294036865234,2574200,0
2006-02-24,52.624340720514674,53.29598506862021,52.38140135527306,53.09592056274414,2646200,1
2006-02-27,52.91012778612768,53.51032105751226,52.87439965987287,52.96728515625,1974100,0
2006-02-28,52.802956176448376,52.87440698751337,51.702596241735726,51.93838882446289,3903000,1
2006-03-01,51.84548360535326,52.21703644286288,51.6239845165641,52.1241455078125,2047000,1
2006-03-02,51.981254903300574,52.40996519367693,51.68829950987935,52.01698303222656,1781000,1
2006-03-03,52.02413806653745,53.16022636064593,51.80978559028861,52.43856048583984,2707900,1
2006-03-06,52.66005446060056,52.6672011778384,51.65973210122312,51.8955192565918,2347000,1
2006-03-07,51.91694860020221,52.324224176404144,51.70973745422623,52.274208068847656,1919400,1
2006-03-08,52.05271140204161,52.05985811887776,51.3739204889953,52.03127670288086,3173300,1
2006-03-09,51.98126839404456,53.05304712381868,51.80263860574888,52.70293426513672,3000600,1
2006-03-10,52.7100609042649,53.517470812162216,52.30278531802667,53.438873291015625,3029100,1
2006-03-13,53.7389604157398,54.23198015163752,53.23165270187008,53.474586486816406,3658300,1
2006-03-14,53.47461571036219,54.03908654729181,53.38887689298236,53.91047286987305,2602500,1
2006-03-15,53.874733921022525,54.51780211404635,53.78184296176236,54.33917236328125,2594900,1
