date,dqn_dow30_w55_equal,bh_dow30_w55_equal,dqn_dow30_w55_price,bh_dow30_w55_price,dqn_dow30_w60_equal,bh_dow30_w60_equal,dqn_dow30_w60_price,bh_dow30_w60_price,dqn_dow30_w65_equal,bh_dow30_w65_equal,dqn_dow30_w65_price,bh_dow30_w65_price,dqn_dow30_w75_equal,bh_dow30_w75_equal,dqn_dow30_w75_price,bh_dow30_w75_price
2024-02-09 00:00:00,,,,,1.0306485122549975,1.0526750685605997,1.0292540227840405,1.0454228263395544,1.0302841114029977,1.0526750685605997,1.0284124683761595,1.0454228263395544,1.0436738602650961,1.0526750685605997,1.0334653661653515,1.0454228263395544
2024-02-12 00:00:00,,,,,1.0340371719820256,1.0559415524618492,1.0324834055567595,1.0477373153606653,1.0333055147795174,1.0559415524618492,1.0303795659384793,1.0477373153606653,1.0466651576291484,1.0559415524618492,1.0353697877535444,1.0477373153606653
2024-02-13 00:00:00,,,,,1.0258454498063763,1.0442140536216127,1.0233977427697791,1.0336561872448555,1.024691073405065,1.0442140536216127,1.0194861860329891,1.0336561872448555,1.0375121675620147,1.0442140536216127,1.0250112991025997,1.0336561872448555
2024-02-14 00:00:00,,,,,1.0278369219960612,1.0494050348927544,1.0253722689472913,1.0386032777463952,1.027714649427395,1.0494050348927544,1.0223988080896278,1.0386032777463952,1.042334154912774,1.0494050348927544,1.0294102167082595,1.0386032777463952
2024-02-15 00:00:00,,,,,1.031761951540281,1.0573582626239573,1.0300710964639899,1.0479120241367448,1.0331337673589,1.0573582626239573,1.028227883586729,1.0479120241367448,1.0483267668873064,1.0573582626239573,1.0369405140043089,1.0479120241367448
2024-02-16 00:00:00,,,,,1.0297286462562336,1.053083070017579,1.0277819115482396,1.0435683584629094,1.0287444983379959,1.053083070017579,1.0242390776054837,1.0435683584629094,1.0459609412181834,1.053083070017579,1.0345735827854436,1.0435683584629094
2024-02-20 00:00:00,,,,,1.029168994293455,1.0508758210269686,1.0253933681271064,1.040955749474673,1.0273825991765195,1.0508758210269686,1.0225977966521587,1.040955749474673,1.0437647522973272,1.0508758210269686,1.032388558983792,1.040955749474673
2024-02-21 00:00:00,,,,,1.029604702388562,1.052247360802693,1.0261111686793283,1.0430955847059813,1.0284803063520482,1.052247360802693,1.0243944732840793,1.0430955847059813,1.0442250311446444,1.052247360802693,1.0340126725265526,1.0430955847059813
2024-02-22 00:00:00,,,,,1.0361806675330987,1.0688910029738712,1.0338455082742295,1.0580755963488628,1.035420755863286,1.0688910029738712,1.0330447715232771,1.0580755963488628,1.0577510806023542,1.0688910029738712,1.0449519955552626,1.0580755963488628
2024-02-23 00:00:00,,,,,1.0372170949931936,1.0708811959954807,1.0345735651401031,1.0599776414181994,1.0369613627554848,1.0708811959954807,1.0344234538912127,1.0599776414181994,1.0590949050734841,1.0708811959954807,1.046294514630312,1.0599776414181994
2024-02-26 00:00:00,,,,,1.03526238528093,1.068391322157567,1.032803093376979,1.0584576196844693,1.0346804429377963,1.068391322157567,1.0322726381973275,1.0584576196844693,1.0583935528384383,1.068391322157567,1.0466569972612845,1.0584576196844693
2024-02-27 00:00:00,,,,,1.0359429897500168,1.0679427299485942,1.033801176612729,1.0567256064612178,1.0334526833713789,1.0679427299485942,1.030734256829776,1.0567256064612178,1.0589636061932697,1.0679427299485942,1.047964219049092,1.0567256064612178
2024-02-28 00:00:00,,,,,1.035749445395406,1.068496467818061,1.034928224877738,1.0572800720218742,1.0354196806295148,1.068496467818061,1.0341768944684884,1.0572800720218742,1.0596733426729492,1.068496467818061,1.0498362260227005,1.0572800720218742
2024-02-29 00:00:00,,,,,1.0369055330184498,1.0701504359899103,1.036226139380558,1.058708691271218,1.0385691718242098,1.0701504359899103,1.0370800792060288,1.058708691271218,1.0635343029104651,1.0701504359899103,1.0539541609115406,1.058708691271218
2024-03-01 00:00:00,,,,,1.0393045803558199,1.0732819500804651,1.03840249581241,1.061355146523704,1.040827232015244,1.0732819500804651,1.0391028676342744,1.061355146523704,1.0664426627236223,1.0732819500804651,1.0558616612345635,1.061355146523704
2024-03-04 00:00:00,,,,,1.040177693064929,1.0725843735079124,1.0370666689538997,1.0587225869337287,1.0407130053417053,1.0725843735079124,1.0383481023767303,1.0587225869337287,1.0677050117156202,1.0725843735079124,1.0560889295813654,1.0587225869337287
