date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75,a2c_65,ppo_65,ddpg_65,td3_65,sac_65
2025-06-30,1132952.8628727926,1353671.3301667795,1364060.2643160168,1085349.6744207556,1167036.489116473,1042149.0284688727,1389956.7404668455,1246573.2609498284,1433951.1578469204,1493529.9936434207,1353061.860250595,1500055.9005767708,1020882.1806170684,1058360.900953004,1623193.0833581192,1354806.431903744,1448754.312830412,1507466.1892434922,1134329.7412123948
2025-07-01,1143784.356585914,1375229.9436226161,1387536.415447163,1097866.7252902489,1177951.4267203445,1044111.5432535997,1414544.8366322988,1263247.6855966852,1442253.5682832538,1515429.0071520172,1374598.8637382623,1526857.6208351816,1028226.7293494424,1070988.613253227,1653907.982597706,1376425.8271053964,1475870.39202571,1531320.0796135892,1148408.9153698003
2025-07-02,1146181.9415049679,1379931.9677980086,1391769.2357395422,1101875.7786011044,1184316.620434617,1050245.0628710443,1417832.0691092233,1264593.0342271875,1442550.1475770422,1518682.4467298638,1379290.9885108236,1532586.8621395049,1034061.3024000362,1077874.6757623411,1656427.0710361176,1381100.5557206832,1481910.6904404636,1535102.279966731,1155243.738794956
2025-07-03,1154584.8553320775,1390086.491718236,1400083.06886639,1113077.936765381,1192462.7379120432,1057305.030896611,1427000.1478651415,1272167.375459804,1462416.6620102285,1527691.9102568035,1389472.0501724067,1541150.1757173392,1043052.6321429304,1095343.645830327,1664655.5117842564,1391277.7546457706,1490004.7017041012,1543051.67688205,1166828.885717937
2025-07-04,1143329.3392934888,1382500.4870935827,1393544.055654677,1106919.9438928626,1178162.304635666,1054284.371285949,1419588.4088132393,1262899.2602114072,1448776.9554042923,1521325.3702169394,1381848.48812529,1535123.720253629,1035042.3906626937,1087154.5818590468,1657803.731599043,1383677.5737881702,1482741.2849424756,1534000.400600549,1159289.266989331
2025-07-07,1137831.824893796,1375689.7728078628,1386183.709136655,1102417.187136223,1174805.7978349696,1038698.6763872398,1413249.6586729996,1256246.3591735153,1440177.9656741705,1513449.982875781,1375068.5823989736,1525893.7061264066,1032187.4302969944,1081396.143789329,1648030.717491686,1376861.907601319,1474728.5255803098,1527928.3274826298,1155355.609003674
2025-07-08,1133045.732685875,1371229.300065375,1381732.7814659541,1095773.9022349983,1169936.0522775247,1038018.1173800167,1410036.208736669,1252524.388409523,1433654.5785531318,1511130.3203320175,1370596.0565693057,1521780.531982276,1028083.9897103402,1076267.4823149038,1644661.1530228604,1372419.4849066096,1470372.04119709,1524604.7182846116,1149650.509832214
2025-07-09,1133017.8177711298,1381985.632679761,1394025.1366552224,1105655.7793614569,1176186.0190806885,1048598.5894690503,1423029.172045154,1261751.5896566343,1448480.376110504,1523003.5787800092,1381234.89041721,1538499.652271855,1025628.1003390256,1076513.763477964,1666177.1805650238,1383128.7145727165,1484983.3409451318,1539724.0375902215,1163009.4763841543
2025-07-10,1141445.6659648127,1393509.9611917252,1403247.2954152543,1121103.0772260525,1184681.1040454414,1057702.2889865497,1435372.9896799529,1271062.8068208233,1465085.3100950299,1532553.531844367,1392744.730124116,1549609.9335675114,1032568.15515913,1091504.4370628612,1677567.8141497665,1394668.9761752712,1496385.070454253,1551509.4937991218,1177977.0500993289
2025-07-11,1144071.5224983862,1394166.088822871,1401887.6261136592,1120663.2103450843,1185787.997974318,1057789.0946938843,1437110.0520201926,1274299.0605642083,1471312.11792228,1534791.014075096,1393393.7903893443,1551426.71007413,1033484.3394578889,1091544.9321926022,1681232.4945236775,1395339.9582796178,1496314.557529162,1554010.2517635522,1180189.2689811457
2025-07-14,1144779.6189205232,1390039.409416047,1398483.4043312317,1117425.1956226674,1181952.1591979442,1044584.4159571759,1430274.9882932098,1266678.3355440386,1462713.241304017,1528666.6815934766,1389313.9837375928,1544732.9762786687,1036826.4654510363,1091065.432820406,1671188.2069754726,1391225.9071414089,1492128.327358916,1547305.1170726258,1172875.9580277023
2025-07-15,1150535.858716825,1402746.094788808,1410783.1831571208,1125444.1875908505,1191291.6281509334,1046849.884357559,1445389.4843017475,1279054.9303285973,1482579.7557372032,1544381.557112733,1401996.7511676813,1559381.2109118158,1036754.917587046,1102300.690935068,1689249.2299183477,1403954.806456537,1508962.4227529662,1560082.0282468295,1183924.6350766944
2025-07-16,1155044.3122663514,1415385.833203647,1425614.2435990921,1130356.7051759532,1194036.5914981696,1047186.727071164,1461643.4457500034,1290646.9389708596,1494440.4390278442,1563002.1157601643,1414614.320154413,1576284.2259708825,1038798.3463376532,1105086.1489671122,1713304.7436211335,1416666.3933139776,1526916.0865392245,1576964.2155828534,1188258.0555399586
2025-07-17,1161659.5761786927,1420781.1837235482,1431480.1356119313,1135377.2893917223,1200419.8422192931,1044910.9229002856,1462782.701306133,1294588.9045385553,1503335.8949398957,1566364.3610950566,1420034.905973825,1579736.5826359915,1047300.0471440394,1113685.7392747437,1712570.688430189,1422053.29728192,1533562.9619390385,1579602.7090352506,1192679.5230688592
2025-07-18,1165776.7412752577,1437279.777644823,1451509.4761492861,1137422.7576811742,1204603.935859389,1057554.6697191969,1483199.5086498498,1309703.455537475,1525574.5912759537,1592797.5311969435,1436500.448922171,1603602.3285916229,1045089.3399200692,1119411.2331030732,1743835.7895000123,1438600.4090204022,1555725.4361777976,1599758.45882496,1198043.2193153126
2025-07-21,1162943.4089975967,1434434.2059154608,1448709.835473236,1138607.8413100988,1201673.3248485052,1053641.6663734096,1479049.6526772573,1307319.0663074842,1509266.2365852164,1587630.3836759732,1433644.5063740814,1599672.53792738,1043824.908211528,1118927.5359430418,1738463.1458495469,1435722.0029548444,1551513.343743252,1595154.4374104035,1198239.2329290768
2025-07-22,1150983.554063072,1417676.2468708553,1431795.434079158,1130649.693751513,1189062.9444724326,1039232.2236622765,1459802.7003933033,1287567.4493019185,1498888.1104279405,1565773.1232928666,1416874.7890068237,1578003.153089048,1037014.7393357742,1109322.5298405348,1714349.896280459,1418919.3699009772,1530875.372454074,1575234.1305868148,1187974.8899776088
2025-07-23,1169594.1075644006,1438349.0007877683,1452304.1893207268,1147518.8756417765,1210969.5485599823,1046799.4498943924,1478333.6922865978,1306092.9590176265,1503335.8949398957,1585884.2108305043,1437559.2844771645,1599867.577958964,1057167.6580814235,1133517.143378048,1734628.7449627304,1439624.898160457,1555528.7813665872,1594825.9995495628,1203903.7433382247
2025-07-24,1166538.0337651158,1440943.64177292,1452762.3478160314,1145767.4630882607,1224173.9740636244,1048561.4990698543,1481408.5164738472,1309176.9339113075,1512231.3508519472,1585961.7040254995,1440173.9950103797,1604700.1261398438,1060630.8841055224,1142648.036186563,1735544.0265655727,1442192.5726909153,1559338.3589480668,1598082.4412170732,1209250.1587240386
2025-07-25,1164135.0521249264,1439846.5297988884,1451995.534430709,1144218.3214324357,1225900.2594951887,1049089.7324740596,1480601.453057031,1308653.2565739995,1509266.2365852164,1583482.8101949396,1439077.4000790012,1605384.7355346123,1060784.190971726,1143708.7724807686,1734896.5669400962,1441100.827117463,1558840.121031843,1597782.5206598772,1205641.1732932176
2025-07-28,1169412.4583265688,1444329.3222697324,1456920.7478062636,1145730.0328998629,1237302.8446144953,1063209.9961111452,1482500.1188572247,1311375.350408183,1513713.9079853126,1588229.032696474,1443618.401652688,1611016.1004434377,1067115.0719368977,1156770.177672533,1732230.1989586293,1445589.300232118,1561859.1424994315,1598233.938113541,1208411.354316046
2025-07-29,1157516.3158793566,1429366.2038354303,1441613.983092029,1133378.7810024887,1226440.9234893515,1059586.4653095545,1467975.5277248358,1299531.2940146863,1495922.9961612097,1574955.0235877377,1428658.405965742,1593830.0458905527,1054092.1116306577,1146509.9159708673,1715777.382403475,1430631.933857887,1543616.5390027722,1581503.1111385266,1194304.992416975
2025-07-30,1170713.2346337293,1452760.8734859687,1469610.5010592272,1150759.762542219,1238675.469693234,1066158.042670039,1488971.9615409912,1314105.3207345924,1512231.3508519472,1597669.6192506412,1452065.0940546507,1619124.6872923677,1066798.5096179124,1161779.8819100214,1742132.043853934,1454051.3641104624,1573189.7148349043,1603443.4904807943,1209022.8388440872
2025-07-31,1166571.4961268336,1458570.8573937751,1471681.9353609746,1150999.4866783854,1250475.9231527545,1077952.7590388528,1497144.1228109316,1318630.9124970941,1528539.7055426845,1598718.3041613805,1457923.8190439334,1628488.8608532734,1067566.0659008834,1176630.1229068043,1746236.021333477,1459861.4488161097,1580166.1207426111,1608237.7473146592,1216199.712061698
2025-08-01,1162324.6182778324,1446505.1964219147,1453987.6165781056,1150477.157553868,1250763.1948465635,1071769.0373264295,1484098.8171303624,1312573.9993709747,1515196.465118678,1580210.7165188473,1445903.6352162892,1610930.0325592668,1065366.5577139454,1183154.8253741458,1720668.3540901234,1447743.6441081306,1561023.571806304,1591250.7251788254,1218971.2317588967
2025-08-04,1166521.4329868155,1439690.504782186,1445716.9460911385,1146881.0573362077,1247908.0126709824,1069591.0183825283,1479273.1531256938,1309468.692310848,1506301.0092066268,1574186.467570878,1439099.369664054,1600041.099792777,1066177.6589471146,1178880.123339905,1713147.2022252006,1440947.4757671442,1548209.4955285548,1587268.9216635416,1213839.9837243531
2025-08-05,1174741.0320148738,1455884.820668499,1460235.3071102144,1161645.3636426341,1258584.6995712428,1082372.7726251644,1498793.9814835023,1325244.1028866798,1525574.5912759537,1593254.4719924524,1455308.6771708778,1618860.2460853832,1073035.2222271431,1194209.661887781,1734186.6231856262,1457144.025008298,1563321.3658065377,1605609.8690031057,1229882.7036983145
2025-08-06,1171410.7116943095,1442210.8991550682,1444237.198099476,1158014.8661872998,1259794.9562203933,1081328.9457701084,1480245.826938023,1313300.9339660052,1512231.3508519472,1570548.0602686778,1441669.3413810774,1599370.7944833396,1074235.309673915,1195245.52873392,1703655.043372975,1443386.703215281,1542931.126524967,1585674.0208496838,1225952.516457384
2025-08-07,1184860.1066382169,1477246.209924181,1483090.999635035,1163702.619670744,1273304.1158831096,1097754.5282481557,1525856.310204409,1344465.8069985916,1555226.1863906977,1620011.3949703889,1476687.6087662512,1650831.0741847616,1079691.3081889683,1203381.91139352,1767555.9877176664,1478614.0673117165,1594609.1626371858,1633047.4899419462,1239354.8564974654
2025-08-08,1187339.7615146707,1475859.528942927,1480266.397684464,1165487.233876857,1274714.3748500524,1107744.4215306141,1524360.0653845847,1345445.4457192083,1555226.1863906977,1618209.7322809417,1475298.2765888865,1648452.5076102328,1080343.4388803337,1207149.5455202586,1762463.4915047444,1477206.5168550096,1589267.2020754628,1631519.8568078594,1241254.9293300929
2025-08-11,1194107.9697911397,1485380.4528163357,1490382.3899457785,1171208.4537447907,1295072.6090722485,1127677.6367162792,1533210.4093406843,1351844.111091359,1567086.75656948,1628502.0425956529,1484808.7931090803,1659975.4361560892,1088217.661475684,1226988.908466267,1771054.9800577075,1486724.4076965747,1599799.3933718528,1639976.8190060155,1249397.242373031
2025-08-12,1197925.2337668065,1489357.2160058008,1495916.7174548176,1174589.7135653477,1299715.176547862,1135086.7619619677,1534446.801419676,1353124.4786609963,1568569.4268147044,1630721.6408175807,1488792.2513752093,1661819.1061651343,1096250.6865612883,1235399.653815505,1773136.4216010852,1490689.3596480726,1604729.1142610786,1643857.4823037856,1252134.8971406466
2025-08-13,1203029.2683649685,1502831.7246821746,1510221.1395696881,1174884.0726709447,1307193.4265679196,1147970.5132430736,1552282.8942533447,1364979.6934184798,1581912.5541268522,1649161.8947359726,1502243.5424963431,1677949.6387723198,1101672.4691342118,1251311.5750752091,1796964.1980312043,1504252.1365841196,1623828.2961704514,1661220.3772069644,1257840.5482479313
2025-08-14,1171272.644419773,1483697.036608364,1485536.583748632,1156871.4504470688,1311904.6548078903,1148485.7064142488,1535240.2716871845,1357590.777940352,1575982.3255933905,1609534.312329047,1482865.9284456165,1661354.3892718095,1084783.9973641618,1221097.080447857,1763792.4915547257,1484925.3182763143,1593463.2849725722,1648576.7867907337,1243452.0120103252
2025-08-15,1172962.2311320847,1488794.0926247453,1488789.7516810703,1157694.4979584396,1318085.1150195815,1144769.227534222,1541184.539268733,1362989.1287997921,1575982.3255933905,1613869.1140078804,1487978.975041092,1668147.162487361,1091599.970149064,1230995.6517564736,1766859.0733190817,1490049.3646462075,1600177.272924723,1653995.0013113942,1247637.2482859234
2025-08-18,1175977.856060531,1495535.0799454944,1495501.1499178975,1165478.6458310324,1333767.295742476,1158249.4568305046,1547360.7546755758,1371280.8871993327,1580429.9969934868,1616819.8986672636,1494694.288040877,1678273.021072548,1099562.5955589998,1246650.7568509262,1771551.9093991355,1496782.501730865,1608059.031962739,1659592.9984674333,1254959.5647120238
2025-08-19,1169872.4927486442,1487847.6741925473,1489620.030082179,1152568.766131387,1312321.9382539801,1137604.843534005,1541973.89679817,1364054.4243733676,1577464.882726756,1616496.3783848516,1487026.567206866,1671424.999134118,1090129.568843321,1226144.7569086156,1772298.9747074333,1489121.4363220911,1602474.6446130488,1657368.27372461,1241295.5023990157
2025-08-20,1154007.1737413842,1445480.7595271464,1444657.5134495534,1130397.5317102803,1283885.4082755349,1098372.2530890137,1491109.8252146086,1323275.308017339,1532987.4900546398,1565807.1264102366,1444644.4182043006,1615713.0466189648,1075898.0941479988,1196175.5621495177,1709519.5120813404,1446649.8746893783,1549128.517652008,1607023.857043719,1216709.29342684
2025-08-21,1167406.2769843328,1465884.7284053043,1465212.0963432242,1147107.15638147,1300197.7901282245,1106024.5232717353,1510652.4538825238,1342133.5995295984,1541882.9459666912,1583134.1281523951,1465072.5591943627,1635222.9181473316,1091104.8430301135,1218948.9419818544,1729343.9594088926,1467069.9079442893,1573691.9920973957,1626609.9606816391,1232248.4769327766
2025-08-22,1158355.8450964752,1453096.043088607,1450380.8094626328,1143456.4719562668,1287583.443041506,1096250.9174392903,1496189.6340391329,1331062.5333315101,1534470.0471880052,1565947.58011687,1452285.0064133732,1617579.9140545889,1081078.808490302,1210701.3126391282,1710489.0269937937,1454235.715159508,1557601.3399219462,1609213.7145144884,1227163.8277399752
2025-08-25,1372185.8086421716,1536667.702089356,1547917.8626858066,1290891.3995029926,1307454.7922361891,1111088.3218151769,1532313.0042970278,1359790.9447688332,1562639.0851693838,1730256.6313439417,1536991.1319208357,1657057.3204220713,1229031.4870903315,1433677.0027238326,1815985.8898393423,1538140.0037863166,1681324.1810495255,1644517.2241757286,1363955.715820766
2025-08-26,1363199.5371530014,1535831.8189260068,1547947.9221889568,1280410.8433790924,1302498.6927669228,1108610.0902169126,1533285.2480765986,1361343.488903171,1564121.6423027492,1731583.0153641424,1536133.627829395,1659097.0607170055,1224316.633823326,1431484.8499334971,1818268.4764510165,1537332.0580028447,1683893.5131953412,1645112.122208122,1356987.0419266769
2025-08-27,1358549.7908547944,1546684.841852789,1559625.7021192866,1287311.4968754184,1302432.4830882887,1105668.8948202478,1546769.108280283,1373374.6119870367,1571534.5410814355,1745663.2049290645,1547011.6322529623,1672569.7509076134,1224111.5073129728,1438871.5222624934,1835626.295165752,1548246.5684147326,1696039.1007169634,1656347.3341773837,1362213.4926527194
