date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75
2025-10-02,2028358.5133871806,1675820.49395307,1856966.6863296551,1809115.3827337609,1440898.330249697,1156566.5581061637,1706033.4238538854,1477469.7862681018,1755374.4534152201,1954278.0631809533,1674174.331858292,1826653.068089372,1270204.502941948,1514954.0440709433
2025-10-03,2072652.7463410043,1698436.257793067,1887213.9205443196,1839106.0278248386,1451017.877543208,1175447.947333509,1737741.7594534177,1498903.3625511082,1780578.2640180092,1988106.976503438,1696675.4703115916,1859537.457401011,1270880.1961493248,1527436.0246804522
2025-10-07,2115901.5864015846,1730817.0801365743,1930325.161334264,1870333.6419679795,1472662.6079829205,1172621.5136281042,1772279.3844147378,1524157.9127295602,1829503.4412020806,2031270.4637047504,1728992.1902036257,1895082.117688351,1288141.510411959,1553429.4938310958
2025-10-08,2095185.7472816738,1724794.776006265,1919207.281700026,1858566.6111787814,1476548.337510513,1174923.9757055428,1758774.297637254,1515853.2456344268,1813195.0865113428,2015930.07021318,1723047.4305131915,1881940.7931838485,1293248.7038568447,1552907.557785129
2025-10-09,2123092.6018797155,1740580.09166627,1943355.7331262408,1878867.2108220689,1481757.0842650284,1169531.469306939,1778532.9874882358,1529197.226818362,1826538.2138234908,2041244.427543186,1738719.3913595816,1899178.7991679949,1297658.2706502937,1555003.3169326952
2025-10-13,2086609.3992841085,1713520.4736503335,1906953.300198863,1847735.39360577,1456334.7958856262,1163780.2617708372,1751796.8363273866,1507997.2104090033,1808747.3019993878,2007327.322387036,1711714.769913891,1868841.105026561,1278460.333684232,1535582.1695623917
2025-10-14,2094745.8903736046,1708395.5366308894,1905153.4792521647,1848795.8544456873,1436188.720956479,1163114.8924670527,1749405.3104357095,1500700.7343188066,1799851.8460873363,2009419.7812416728,1706484.5167343405,1867334.771089267,1268580.2963820738,1515763.501320694
2025-10-15,2140172.1580907507,1735265.3881373326,1943833.403445691,1879981.7890210075,1449082.0494459886,1184405.5531811668,1784363.625403715,1527729.2455797289,1832468.5554688114,2051886.8699034457,1733195.9550174938,1901988.672301825,1270919.697482854,1533562.747170711
2025-10-16,2166413.1345145153,1760611.0511979721,1979915.8511979545,1905857.884773307,1477260.937029944,1188409.9462085254,1811223.4517780268,1548574.0540688373,1868050.4922288759,2081526.4746914867,1758498.7971592618,1932812.304002873,1291521.3147824588,1563333.6327711483
2025-10-17,2128573.2289587925,1745953.3580226295,1959450.2681439354,1883042.1584701678,1479838.7861933087,1174987.1379502427,1785887.2389183042,1529222.3878351953,1839881.4542474973,2052306.7061464149,1743933.6772725815,1909189.948335169,1300773.8354705868,1562469.7966365828
2025-10-20,2163383.5216244124,1769432.9460195547,1993005.160817328,1912158.8880620103,1498502.5972411006,1190053.3030219164,1816111.425248339,1550857.142857143,1871015.606495607,2086410.114974663,1767372.3969964553,1941821.416340501,1312628.9334692908,1586072.609780208
2025-10-21,2167229.27870523,1769756.8043050244,1993413.048047636,1914328.2740160646,1496796.6886040093,1194866.226033125,1817030.7511367328,1554429.46026884,1873980.8338741965,2086361.753204497,1767711.604788573,1939683.7032140205,1315993.9654512298,1592473.8842677807
2025-10-22,2148434.7644504956,1764946.6104948183,1983240.4230746184,1904902.704372775,1502420.736219547,1190725.735328022,1805623.3149286304,1548632.361990455,1859155.0363168246,2072141.2905574269,1763012.4389742406,1927361.9629967124,1327673.899729071,1603132.3038830047
2025-10-23,2134520.0937213874,1762648.5707716427,1977598.6219478056,1894444.5716050353,1503744.7408844652,1202494.1283375074,1797839.2913243836,1542098.702293208,1848776.9101595487,2067013.612092892,1760784.2071065872,1921405.4192258045,1330554.3965519583,1604588.3424485284
2025-10-27,2171609.1812547776,1788290.3637860506,2013058.0480865135,1920048.1290731071,1530772.6990146656,1202504.2614233443,1831386.999816714,1567940.3793296777,1891771.7456982995,2100989.353489143,1786391.5173700196,1954097.9963807624,1332727.9078535563,1624164.4476433562
2025-10-28,2158939.8593446785,1780225.4194778223,2003383.8087820713,1912140.5319190628,1522849.3177237895,1201863.538163317,1825269.880554997,1565446.70377005,1878428.5052742928,2093977.3798205047,1778339.3635661283,1945513.7889375584,1330993.7825838705,1619068.4411687374
2025-10-29,2189678.6496276106,1799967.4209495909,2034027.3375611692,1936242.479570177,1534195.538329822,1202721.230762265,1852338.9215852034,1584805.6995172915,1909562.7706342612,2127600.157269268,1797983.3177240652,1974379.992306789,1337421.8931463738,1626646.6905213837
2025-10-30,2192789.5277364017,1799412.0172409546,2036862.4593885175,1940132.121475033,1533119.776999978,1223078.9694015612,1850880.6634127686,1584401.8104992548,1909562.7706342612,2129334.7859511813,1797414.668722357,1977881.9534346324,1337839.5751384394,1620000.6601903827
2025-10-31,2184610.148835396,1791614.6034171318,2029931.1540059266,1930618.6683288012,1528859.277556434,1232056.1801728515,1844236.1477386258,1581367.1730777118,1919940.783679678,2129184.009317669,1789505.6283293774,1972197.774754241,1325960.9345329022,1604650.527858107
2025-11-03,2193413.082635506,1795239.8244256133,2035631.4135211515,1935942.317689577,1525876.231573429,1229324.199786154,1848517.0955361824,1587037.700501853,1902149.8718555751,2139412.236040078,1793048.3343354482,1973494.5494435497,1327895.5202935603,1599523.7022083618
2025-11-04,2187348.5214869273,1786993.2853774156,2026213.7828724396,1930241.8394219636,1513417.543035772,1237215.064950994,1839593.2054803246,1574825.7462839638,1896219.5302102547,2127825.055629067,1784743.969319919,1964009.6017161864,1319516.5940265828,1584583.063861935
2025-11-05,2138505.9535429454,1762502.4458712495,1990687.7168430893,1898443.260658992,1512713.5105126984,1212172.4693682182,1805627.9520384,1552449.5070355127,1872498.276740831,2082518.5128401504,1760526.4819139189,1929755.042601398,1321500.4505616457,1581665.5803118318
2025-11-06,2142884.1260712165,1769911.4916205665,1999091.3204779807,1901530.752435754,1518852.3546897676,1225847.7576124596,1812445.1947307205,1562665.2080569952,1876945.9481409274,2088315.1441020784,1768002.994462459,1934024.5657562977,1325886.1602133506,1591955.0057979785
2025-11-07,2129244.1374611314,1759610.98224194,1990930.35667125,1888119.2019450376,1501936.7621927606,1203075.0460749883,1799351.2620158,1548772.3885189185,1854707.2518048694,2076014.6033773865,1757706.2351027234,1922353.2614703088,1319880.0312978702,1580914.8465349567
2025-11-10,2145656.0986127034,1773669.2668010013,2009102.2915750395,1902620.430477339,1513707.6797382878,1212468.307913259,1816597.2630506465,1560988.2809829204,1878428.5052742928,2092888.4185797311,1771750.990192978,1936671.8596666795,1326089.840414605,1595289.4145594405
2025-11-11,2137303.748889554,1772932.1098517552,2004030.7002383494,1898680.735023039,1514983.3092433994,1234715.198928766,1811706.9011870513,1556251.9930533713,1865085.377962145,2091850.3286172096,1771141.1774311946,1931313.690568001,1329550.4682788083,1609358.7698335636
2025-11-12,2148112.286503933,1784789.9417105727,2023844.8893979152,1907930.478736382,1520916.4323892668,1227177.0582411662,1821250.8787351581,1565333.588590026,1873980.8338741965,2099246.9570374107,1782962.6529194256,1943512.950374764,1343223.4977422294,1629356.268370881
2025-11-13,2132912.1845318815,1781759.9018566972,2019260.7630229013,1900198.4778389563,1524101.5137691712,1214354.1451304166,1812083.1735675111,1562895.4860588822,1865085.377962145,2090379.0971538348,1780009.7602883652,1934758.1188170444,1352278.9461543146,1644619.9500901944
2025-11-14,2096252.5919988072,1754054.3505109157,1982603.4257420944,1868968.3551614732,1497950.2929563648,1201807.6033106407,1778201.9145017243,1534550.7254304038,1829503.4412020806,2052171.150246688,1752361.1117431938,1903216.1280454104,1340887.082087502,1615557.8801349087
2025-11-17,2109720.0438178573,1758242.1812878242,1992281.8208841367,1875088.7428143322,1489929.7242470037,1208331.623775235,1784983.2518391795,1537340.6446143116,1835433.782847401,2060198.923088527,1756436.4924271193,1910101.9296726207,1337043.1982026582,1606284.00492508
2025-11-18,2053609.5112879304,1718951.2212420541,1942339.0874373617,1827578.402558717,1461411.739447787,1173673.7964045056,1740801.512253217,1498626.5913659425,1792438.9473086505,2013591.9017606888,1717268.2036844697,1860723.2622803696,1320798.5817473396,1586870.9137359709
2025-11-19,2040771.246592865,1705188.0602938393,1923555.1270426048,1815948.4841611239,1450778.631810483,1172483.6115013969,1728204.20223076,1488768.723762119,1780578.2640180092,2000065.9724714537,1703514.855533902,1845418.1351839984,1309672.210889637,1567631.9252659015
2025-11-20,2114460.0379453255,1758612.4634958953,1992868.7589691323,1871445.0531916032,1487701.0366606629,1191415.6416470464,1789662.7152732222,1536167.1566683531,1835433.782847401,2071208.95134655,1756761.049920455,1908692.1678742648,1331634.660533334,1612155.0444690732
2025-11-21,2031531.9375099654,1701236.2586754016,1911269.0323334732,1807765.8158000954,1449932.3589967676,1168338.5235900178,1719749.5936560687,1480637.1207045084,1774647.9223726885,1996310.3497838608,1699632.1543998464,1837457.641233233,1311579.9145029876,1565682.6713542887
2025-11-24,2026061.1562233376,1708616.111245578,1913620.787370194,1810027.2800585434,1468509.7745602264,1178359.9304472688,1719494.610510361,1484518.699831804,1765752.4664606373,1997316.057296299,1707135.6694793354,1836463.0718874088,1326463.641246889,1576819.0109015508
2025-11-25,2071759.1643574468,1724746.0022758425,1943618.1913234072,1837272.9205342035,1467153.896797147,1184422.1879042182,1747335.6444276837,1507367.091030918,1789473.7199300607,2026960.1354849148,1723028.717123752,1865302.868448668,1310992.4870425686,1570580.5325012666
2025-11-26,2120303.42654961,1756057.3243453368,1981436.5481042445,1875678.3981443918,1500553.3784391538,1211817.758365372,1781951.4254618823,1535225.0406815354,1819125.3150448047,2064318.7411957488,1754255.1942265113,1905923.5341699484,1322575.295313773,1599447.1483711684
2025-11-27,2120729.569717357,1768421.914083251,1997931.385953676,1880913.431556521,1524342.1701237515,1220519.0524310682,1788558.8398554667,1543346.0323537858,1835433.782847401,2070425.3995895777,1766655.9488746952,1917448.314717172,1340001.1997266551,1622932.099572573
2025-11-28,2132057.528555916,1770783.4344087567,2004043.1150909108,1883118.6343283236,1522885.7681554507,1225096.433537239,1790424.4959567972,1547376.0614803978,1848776.9101595487,2073775.4805729825,1768987.6078638907,1923634.9175758152,1334433.20271942,1613696.2528267854
2025-12-01,2103864.4907386457,1759525.7920899768,1983748.8298205973,1865260.9122055536,1531297.1361883143,1212994.504406197,1773105.9595385706,1531471.7827400893,1823573.09955676,2045137.471615881,1757871.2189607571,1904574.327584457,1331554.5708395557,1620601.721069284
2025-12-02,2124762.262496668,1778685.2188482326,2005942.685515446,1883951.664288524,1539299.6961407221,1221076.4292630842,1793232.0922632273,1543891.588836166,1829503.4412020806,2071671.103561348,1777014.811327382,1924604.8966719173,1341058.5596745787,1639618.3312220308
2025-12-03,2144935.5797414905,1792061.517773685,2025845.4659992072,1899723.9197570453,1541084.4176766595,1215006.0413166832,1810393.5511168973,1556705.1101478208,1847294.3530261833,2090336.33724667,1790339.9557740588,1943391.4994089017,1348610.9492250325,1654577.5957878046
2025-12-04,2140696.875941934,1791377.40394221,2021557.9958169085,1899433.8433055284,1550248.821004388,1209383.4311399355,1809078.404024502,1556854.7635001163,1844329.2387594525,2088388.463477336,1789695.2630265967,1938324.8023473087,1351083.1651001254,1654625.471846738
2025-12-05,2160301.6802570783,1802055.3416539326,2037829.7114933033,1914713.4848097952,1557222.3605222714,1221223.8485558964,1822973.1382825258,1567226.7910131412,1860637.59345019,2105864.1021786635,1800301.7344696673,1954468.711142648,1355429.7883132026,1661568.255703837
2025-12-08,2197103.89643945,1821600.4070691378,2070393.6888855754,1940240.0629604491,1563015.310421058,1212643.7674046212,1849733.1313558845,1585311.9829342668,1888806.6314315686,2136800.5865555424,1819676.429663788,1980449.657627604,1358444.8202284174,1659431.8591831257
2025-12-09,2177198.2150362814,1811841.2309948457,2057131.6498956,1928545.321124905,1564050.4985195836,1206245.1184410793,1838555.8505994233,1578524.6345499048,1885841.4040529788,2122480.4464804246,1809961.7830925928,1966471.9781410985,1359606.397779717,1658914.2861279894
2025-12-10,2209210.374438137,1824381.2716618008,2078028.7178360787,1947249.1314699652,1565893.6147769522,1223412.963027691,1856684.8957650645,1590742.2773455128,1899184.7575888443,2146861.0857630987,1822318.9630087607,1988202.5801519328,1354685.0983939427,1653387.1501459435
2025-12-11,2169152.6339301188,1799976.5550185333,2040570.0648704825,1919091.8484996988,1545676.389120312,1229902.7935254239,1827312.6245029378,1569683.381421871,1878428.5052742928,2115341.854579651,1797989.5762251697,1956896.941354576,1345731.2730203774,1637298.976413902
2025-12-12,2181856.973115044,1810821.5805019566,2053457.2743763397,1932021.5964764925,1555099.7364564594,1230681.7029688377,1838272.1149827903,1579388.3138016383,1881393.7326528823,2127594.1481089457,1808796.16518467,1968413.1683583527,1356160.4584997497,1642125.9604787314
2025-12-15,2151229.8444337035,1795467.0323623386,2027249.033208499,1911267.7312673952,1552450.40831008,1231487.7889245711,1814179.0631397637,1560844.3162083442,1862120.1505835555,2099320.312981137,1793590.8799421326,1943903.2598158217,1353698.075359918,1633859.5328682642
2025-12-16,2130818.3954245914,1777434.90547741,2008243.1569089908,1894819.0509914216,1536368.9379328017,1212349.3241008874,1794963.4699254562,1542345.1708624484,1845811.795892818,2078080.6465012347,1775536.4422922756,1922569.1341160035,1344261.1264792494,1614822.219476839
2025-12-17,2126694.8609958235,1777450.6086430312,2005915.3262859462,1896271.8014425405,1542229.5447245173,1215137.2497480945,1794412.1248166363,1541701.5958101437,1835433.782847401,2080993.45811785,1775560.2723891283,1917450.672326092,1347400.473337711,1616741.7698598928
2025-12-18,2125087.0986672277,1774691.1084114397,2002559.5968315888,1894737.410129181,1538009.7016346555,1218056.2497902145,1792704.6150415733,1538529.119774645,1835433.782847401,2078584.779949412,1772781.3380343618,1914079.372662437,1348007.1434780366,1617446.9465929782
2025-12-19,2129055.0943779345,1788477.0119427086,2012474.7551525517,1903490.5695829934,1559724.4946045845,1230854.8960104946,1803467.1336214088,1551289.4747637736,1853224.694671504,2089311.9514111928,1786681.0004340562,1925297.5664228853,1366229.063501123,1649505.9869601696
2025-12-22,2169125.6414971943,1814028.9896269494,2044311.8704775758,1932978.1166339284,1574695.875001819,1225785.463436696,1835633.1582996,1576678.5816844206,1879911.175519517,2131491.1649803515,1812125.458043523,1954372.3015362136,1370242.2884202732,1666348.1227353774
2025-12-23,2192750.1656079963,1823127.5159540968,2062698.0928358058,1947570.8820949846,1568289.0369920249,1227005.7565087972,1850324.7115425968,1585686.7726893572,1888806.6314315686,2149873.043458124,1821084.8363017968,1969032.1504420184,1364442.1537997331,1660081.2169661217
2025-12-24,2196669.8358604223,1824620.0931169447,2065398.8042770512,1949685.9256181074,1568407.581141995,1230680.753318902,1854412.5476581983,1589131.9722681835,1893254.302831665,2152641.2709117136,1822541.2240000528,1971850.213406616,1364368.245578303,1657114.751490516
2025-12-26,2211216.4707422405,1833416.1744850378,2076342.1248474994,1960416.8302891918,1575509.8034413536,1243748.5132153027,1864346.3149400223,1599440.1126775972,1909562.7706342612,2168623.89906111,1831265.984893598,1983986.777475052,1366819.422254421,1660361.7547352114
2025-12-29,2240418.8955685627,1851054.9606757553,2101659.6998829013,1981904.841014573,1590049.6709723475,1243817.793260781,1885560.2045591192,1613715.59846299,1934766.58123705,2192761.124018767,1848792.5672949653,2005649.1774789311,1370121.30785351,1671309.8890410322
2025-12-30,2228187.901417617,1842276.8684956292,2089373.2047622039,1972380.5230702832,1584047.9104144706,1242211.817626725,1875361.8236566586,1607903.950553132,1931801.4669703192,2181684.910552146,1840063.1467170643,1994188.389943531,1365664.4934155657,1668476.098478902
2025-12-31,2261288.087275564,1857801.5207407812,2114157.623137437,1993170.921668346,1585263.4279076264,1243260.1142783682,1897897.01663447,1622268.9220418711,1945144.594282467,2209082.4142007288,1855409.151066812,2020040.183200479,1363817.5125584588,1670337.5784899346
2026-01-02,2304750.907777211,1880285.2936472206,2145453.180985609,2022467.4764177145,1599944.805288954,1237689.4027103917,1929770.547410005,1643900.8327749593,1985174.202442628,2246780.014619008,1877719.072122788,2051082.2711361577,1364013.3726400298,1669642.188966556
2026-01-05,2400182.492994975,1928545.0691654533,2222155.562972586,2087568.2578185922,1614231.0301216606,1246153.589577929,1996893.173364646,1686201.6436707736,2060785.8604747124,2323143.2974559977,1925580.042970192,2118603.225549544,1366478.6614942758,1678236.508271587
2026-01-06,2438743.673913283,1954588.1910439397,2258486.9467860945,2115388.787681191,1628139.7082507154,1265008.7157836924,2030397.8521526428,1712597.3006604766,2087472.3413227256,2362185.659693088,1951499.4939263468,2149581.926119253,1379475.2078696005,1704126.727774876
2026-01-07,2415486.9868133515,1951919.8357595121,2248553.67332364,2107269.9376939735,1637641.5522909674,1264403.2245073542,2014014.5720818122,1704709.3218832475,2071163.8735201294,2347872.778687125,1949036.487742161,2139439.2145332224,1398029.6395600562,1720522.4791328989
2026-01-08,2413903.6645846725,1948271.8213759046,2248463.3308503507,2103255.0187822394,1618073.6608396424,1275148.251563388,2013125.0733829287,1700513.0112540852,2078576.7722988152,2347908.9598776554,1945240.7669433064,2138453.8585029654,1392115.2372029976,1706728.6932816708
2026-01-09,2401619.381551304,1940801.806432049,2233772.4654925438,2094144.4859948817,1616586.0887984699,1237507.731246775,2003907.8446553252,1696503.2203366654,2071163.8735201294,2342628.4620842068,1937811.733520605,2127222.1035317183,1385974.770179291,1693258.892281731
2026-01-12,2415877.414334525,1955058.05713553,2255842.1294469894,2103854.9220869783,1631782.5880617087,1226491.1736419674,2018839.5137496747,1712092.5487836562,2085989.6710775013,2355677.284243457,1952067.9495711336,2140094.0326428674,1390111.564430433,1708346.8007153275
2026-01-13,2440154.3606634676,1960916.7996181366,2272167.247745992,2115087.714465687,1630187.3216870648,1212821.2398701045,2029517.4127437945,1719930.205527219,2096367.6841229182,2370366.36310724,1957707.5265827265,2152793.403620901,1386175.9749534682,1699864.5826208582
2026-01-14,2443039.8128309627,1970328.1365554787,2281977.5667499243,2119835.631715583,1648143.6720076131,1225153.6335908645,2037883.970282536,1733067.9757688467,2097850.354368143,2377729.3524546367,1967219.1655823083,2163469.524582128,1397891.3209134925,1720092.594027022
2026-01-15,2419753.759543733,1968400.0710171415,2275037.6350793163,2109407.2944884547,1653044.6545938167,1229814.6918742124,2026630.0796151278,1725719.4273133778,2094885.2401014117,2368229.276250972,1965439.1720465568,2154492.685602872,1410627.1951166764,1737600.9651567414
2026-01-16,2471759.041292578,2003275.7592586495,2322405.313642747,2147685.133343184,1674738.46848023,1218894.4823087119,2073906.7840091612,1759220.44606107,2134914.848261573,2421728.9588896213,2000087.8491964424,2194412.114416344,1423285.1390901925,1765580.5230032196
2026-01-19,2489698.1238493137,2017490.753486866,2345705.917807428,2162461.3000297504,1677347.072191584,1198928.482306074,2089466.172063785,1772135.9241887624,2152705.7600856754,2444561.161315752,2014195.221581644,2203550.095395423,1436079.084518804,1781663.5749973827
2026-01-20,2501488.303830834,2016683.9106540065,2346094.9084314117,2168803.580437418,1668328.058217517,1196958.8849026356,2095479.4227844218,1778896.4706204105,2152705.7600856754,2457013.5102442293,2013170.3595794,2204058.9563354887,1427286.097043885,1763185.3851969785
2026-01-21,2456401.5051690033,1988228.3875109204,2303689.8529368276,2134774.687947193,1652256.7576260143,1180300.3384385216,2061629.682883538,1750128.2391390556,2130467.0637496174,2419516.856335297,1984856.4327945325,2167945.368299913,1410729.1496719664,1743936.8000906806
2026-01-22,2484097.625346381,2016505.3120002928,2336389.311139285,2156150.620007326,1681028.3472230388,1194307.645376457,2094038.043432974,1778117.3542643823,2128984.6197281107,2448825.1480034213,2013177.869715169,2197608.883904417,1424612.5209762878,1782917.2314819235
2026-01-23,2513624.62432691,2031357.536763435,2362120.6328760586,2174388.5691900984,1699304.5685091554,1194171.9725173998,2109724.7542594853,1790183.702771814,2142327.7470402583,2457594.440647341,2027949.8393502969,2217273.238640476,1421007.4037856972,1786002.167553062
2026-01-26,2519939.919604696,2049569.1294970775,2382864.4627557946,2185647.0823814324,1736735.6776060604,1202955.1547676595,2114011.941940546,1795953.342723133,2142327.7470402583,2462692.1944685206,2046336.760454116,2229858.186778451,1442735.4248116987,1808480.5735361984
2026-01-27,2543739.963592911,2064739.7746837423,2403165.171191066,2205271.900006101,1743783.8957738818,1191418.2625701027,2133672.5329632815,1810146.4535273283,2166049.113621541,2492711.1246298044,2061389.9837492583,2246077.0722296443,1450807.752144477,1810812.8291107365
2026-01-28,2586745.2234542784,2091871.461453188,2440525.611272996,2237369.667491377,1753061.9025749697,1194052.8659124968,2169512.008496857,1837362.03147862,2200148.2670245226,2534070.800402239,2088356.0678481755,2277606.759103059,1456205.8362112178,1822127.826523644
2026-01-29,2571786.6640684893,2075994.0979934877,2419260.476768634,2223713.6575373546,1739458.0169363306,1192882.8770059384,2151416.4358204217,1822376.3486441767,2186805.1397123747,2508713.919582783,2072519.1251396632,2261170.4001244456,1443061.126623478,1807510.176661536
2026-01-30,2531629.449128903,2047247.4791345112,2387424.7022063243,2189418.163855205,1720051.9793273273,1177171.1167765125,2119271.522040846,1795910.2408073405,2152705.7600856754,2460182.197607545,2043905.565413541,2226901.078430775,1428306.5533310252,1788608.834179313
2026-02-02,2510204.6143133915,2016855.5523005053,2350462.019112344,2166906.598456972,1681657.023678184,1176096.269582805,2092728.0821698147,1771281.2153865087,2120089.0507042003,2435220.964992953,2013371.4338020675,2203409.177646221,1399997.486426312,1745549.1666461364
2026-02-03,2510204.6143133915,2016855.5523005053,2350462.019112344,2166906.598456972,1681657.023678184,1176096.269582805,2092728.0821698147,1803281.7623651356,2163083.7731310925,2435220.964992953,2013371.4338020675,2203409.177646221,1399997.486426312,1745549.1666461364
2026-02-04,2544988.6915174196,2051919.6202332405,2394904.066579866,2198797.5785848238,1720358.250493197,1194032.6785048079,2127316.1653218535,1808572.030247918,2161601.329109586,2470198.693549323,2048428.5523587551,2243166.0234943414,1422430.0237239196,1787239.44018155
2026-02-05,2517418.011880561,2030960.6888354677,2366999.082099432,2179562.8139613154,1699151.0898349825,1181182.645665494,2099156.9094086415,1781208.549275937,2134914.848261573,2443204.7874210025,2027549.1535042808,2218573.110445562,1418513.3720633802,1766356.019001905
2026-02-06,2527256.7907206216,2035855.1105867338,2370904.3109897436,2185746.6117228623,1695985.9717083343,1196775.4954071348,2109024.4996461696,1780180.7764361608,2131949.7339948416,2461467.4111930444,2032312.439439108,2229748.073610566,1415026.1662655224,1759769.3155583658
2026-02-09,2579170.8717359346,2075291.975992638,2425753.0234309062,2226578.6454417477,1732937.1084726332,1216682.6440918506,2153445.857317702,1815002.529776149,2192735.3682458363,2509752.0660887845,2071595.9839512613,2276646.109437171,1431167.0369672962,1790324.3296016215
2026-02-10,2650798.649906955,2112577.9150642264,2482238.6461141985,2276912.376341034,1747652.0448915937,1237506.7323494966,2206605.7209884524,1852437.2000164094,2238695.4311631764,2571785.8334636576,2108581.680643725,2328207.3512186,1432284.294622348,1794335.31493639
2026-02-11,2691871.1222912325,2146555.29028703,2525164.9917937783,2309655.2258723546,1772814.9379618878,1255296.304576572,2247546.539657561,1882276.4156490585,2289103.0523687545,2612206.627554983,2142466.214536397,2366867.248212564,1452746.3636959067,1833927.076285016
2026-02-23,2679243.5567275523,2157844.07332654,2529003.766648384,2307673.869203491,1796282.9379136404,1262766.8538925706,2249038.6970456815,1891661.0373449659,2295033.5071259337,2619119.4475811217,2153992.3882620926,2362153.5760657163,1481697.1286789635,1883011.275487844
2026-02-24,2754799.551470098,2210239.7655007276,2601686.9507779675,2360271.5738426293,1829559.2726065982,1265535.4658886434,2315138.070193596,1943614.1612766483,2354336.697355422,2699771.4282431384,2206129.120244678,2423975.594335918,1501206.7876113923,1923811.0179387245
2026-02-25,2816055.327968532,2257208.337488922,2666460.8852522946,2407373.6590980375,1862835.969835601,1290305.079840505,2368277.087142702,1983507.7192358708,2404744.318561,2752200.202615709,2253059.598937345,2486173.007756464,1517612.4763435505,1966354.4078976987
2026-02-26,2810694.9437421747,2251409.0822527884,2654212.6137896474,2402995.276603675,1866632.7356751517,1269584.275191429,2357470.422723634,1983587.1405324836,2406226.9888062244,2738587.978143205,2247372.676461648,2466582.192150425,1516730.299875571,1969616.5373387367
2026-03-02,2782507.508935876,2231508.591187937,2625141.4810293973,2380702.086068973,1847016.9289166357,1289517.0690941818,2334045.6647963673,1965697.43877258,2382505.622224942,2703233.768403497,2227562.796158436,2447523.491152075,1503780.6566633226,1943792.185486059
2026-03-03,2727591.853687695,2191745.9507427122,2572714.085001011,2337263.3808060214,1813891.6748148773,1283693.6527274821,2283558.053755861,1922488.5339605354,2335063.1152860946,2655427.821049928,2187925.2424329747,2399862.1456858125,1479355.4690467364,1904584.840212038
2026-03-04,2621475.2967197825,2101686.5960702845,2469865.6580766495,2244592.1807935876,1729675.8822577922,1227175.2238073624,2187267.0912716715,1838765.5786350148,2241660.5454299073,2546259.8641482526,2097938.1004226133,2302746.224460524,1419890.8396662446,1813113.1098188665
2026-03-05,2672724.173985582,2144502.6583095756,2517050.827792638,2291879.96796936,1771956.373446815,1274549.9665786312,2239040.542624919,1886042.0353074702,2295033.5071259337,2603168.2632438,2140679.418073489,2352675.948904579,1445769.3190502848,1856844.3933942367
2026-03-06,2666693.1191010247,2144862.5032219994,2513927.4860183536,2286412.9334029914,1773867.5960573065,1280723.1961173136,2229433.6538653616,1881930.7251569144,2278725.0393233374,2594279.960573025,2141241.249015947,2347392.1134874555,1445789.8690069383,1857295.2369961096
2026-03-09,2562381.6185024264,2067967.0237188255,2417429.2925482616,2199866.6094903327,1716868.1336617477,1233569.4672929852,2136301.2008052454,1798524.2516648662,2182357.355200419,2493636.038443689,2064672.8289815504,2254548.586050226,1401102.9319252688,1777400.3071565302
2026-03-10,2607885.6672090744,2096537.8555608313,2457015.0927873584,2233588.5641262126,1735078.1084008827,1247517.7061989664,2177785.1705189715,1835572.5362031478,2229799.8621392664,2539243.527983172,2093010.6832112465,2290325.612715572,1409731.3966785716,1806136.830050112
2026-03-11,2716806.609886187,2166038.8954572235,2552744.701408321,2316454.13299404,1774847.4655111704,1278953.4657534729,2268987.9599054856,1910756.7175812605,2318754.647483499,2633157.2260087887,2162098.568336175,2379140.57112782,1435017.981523126,1860100.915471495
2026-03-12,2659708.925547921,2132420.393958243,2502476.1165547147,2275026.1314991824,1766282.6973172142,1270919.4754036472,2223028.1504563126,1880940.4750509374,2271312.140544652,2573885.321093732,2128801.0176766487,2333508.630173407,1418396.7996533671,1835067.092100927
2026-03-13,2629324.255272976,2118808.3883385616,2483811.4383769007,2251637.8409649627,1756845.5206559577,1252730.0422703996,2206625.665848987,1870772.3611699874,2252038.5584753244,2555700.711880649,2115311.7830713154,2317540.9735007454,1417090.1147179354,1845740.382699204
2026-03-16,2609408.8596320595,2118289.1475007664,2480852.8157982193,2244520.2216578736,1764871.673430711,1254232.3716488248,2197793.1916214735,1867534.4664907218,2241660.5454299073,2544474.528183032,2114999.4639483304,2311029.4727665503,1436396.2536500718,1871204.2142013789
2026-03-17,2653038.5953936274,2142865.017079869,2506170.643613346,2269991.272251548,1780776.6569371296,1267271.480390198,2229676.975643609,1895206.9903868507,2272794.8107898757,2582188.605204646,2139430.407124529,2333231.438885798,1444939.816693741,1879529.237645672
2026-03-18,2685687.567084368,2166420.515795778,2539540.2179681836,2295256.32058265,1793954.2434421815,1289898.202858013,2262452.106597511,1923884.8609990564,2306894.190416575,2619157.7914357223,2162803.4371069344,2363553.3570182933,1445199.9557522836,1886313.8734758347
2026-03-19,2613181.821674506,2117798.6654795706,2478543.155547224,2238106.765529017,1757366.207766825,1269326.307839286,2206464.5823109364,1886979.556673823,2253521.228720549,2551865.3622152866,2114415.445311745,2306150.8114532204,1418482.2926083838,1858589.4919078075
