date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_D,ppo_D,ddpg_D,td3_D,sac_D
2025-05-08,1085774.7613569,1247697.1706313007,1302427.941137254,1376916.965232331,1299061.9780268585,988260.5254155035,1260038.191797392,1150648.415813152,1279466.3744459497,1181900.035543119,1246349.9445889285,1167469.9255277494,1030780.0599162407,1298450.1439063326
2025-05-09,1104438.067956077,1273129.2035995277,1335059.1390812588,1411415.5351653283,1329978.431047104,1003029.5481589679,1288564.7720244734,1171464.1250393142,1295404.0615753813,1196090.632709853,1271749.549327528,1181084.5811161892,1044358.2069691436,1329199.2355022908
2025-05-12,1114949.6792137332,1286613.0834892998,1347215.6050950848,1425951.225243342,1342122.97283815,1010847.7460618524,1300892.8403493336,1183478.4011814739,1309859.1915714473,1203677.313197305,1285220.882864019,1187095.986960192,1051770.168518731,1343048.256534062
2025-05-13,1123435.208415888,1298136.8965964678,1357985.5088960696,1446752.3112704777,1353774.0944178202,1011024.6202118644,1314953.9157188924,1194714.2173419574,1325796.9918127374,1207824.634035058,1296717.3477136733,1198163.160166764,1059242.2326952834,1353107.542313612
2025-05-14,1145845.4245089048,1326104.9304997805,1390209.9906070142,1485906.438231654,1384038.724486083,1031870.1064704738,1345686.3474657512,1220071.8182937002,1355819.1413769287,1219557.1178267193,1324646.767667344,1211540.9384692626,1071745.00055818,1383855.2338116346
2025-05-15,1143977.612622037,1323265.316009099,1387191.2401336476,1478438.608252509,1381747.8935382306,1041468.3687263479,1342213.4645302705,1217124.5880567217,1352854.0271101978,1220327.4375290468,1321795.2490884098,1218181.6720013237,1072998.2968762198,1377936.0815872606
2025-05-16,1152351.4942638366,1328327.7497756153,1394088.7367056333,1482553.8037713778,1388981.2045187866,1043252.6663968121,1347908.5529050017,1223478.4011814739,1356560.476499541,1223077.5926154058,1326817.1073182456,1224696.679928397,1073013.2015034554,1384561.3890183824
2025-05-19,1131478.7273778166,1308238.4109072445,1372147.3234333382,1455650.048335813,1365900.8953553322,1031511.5974579123,1326830.3406581702,1205562.8820303848,1337657.5619915198,1211360.7523787995,1306746.2392154026,1205262.459838043,1056872.377288267,1366009.2574502055
2025-05-20,1132450.201036358,1308296.2284021776,1369895.3582519407,1453990.3005327398,1364512.1886333567,1032228.7957121532,1325427.1648646793,1205686.0616171423,1340252.1218088034,1213187.8282616008,1306816.8178777208,1211910.501992001,1060579.9017589411,1363219.0074746755
2025-05-21,1149910.378022093,1325022.6307410693,1390187.5264812303,1471913.0189737484,1383835.656197359,1049568.1142296775,1342447.7539702414,1221250.3384430252,1361008.261011496,1226684.033118185,1323494.3394966675,1229480.2480837412,1074885.8851303814,1382186.33892122
2025-05-22,1140379.6407819374,1314241.7063625301,1378028.236137381,1460041.880994949,1374716.414929949,1037884.7613749777,1332771.5470821783,1213803.771417632,1346182.463454124,1216629.3332400806,1312686.9621353503,1223614.012034573,1062057.861710126,1371791.2861042153
2025-05-23,1137680.5476056456,1311523.4683225877,1376516.0178346944,1458306.364413408,1372575.4826997765,1025009.9999305084,1330697.5616986929,1212755.2133900367,1340622.7893701096,1210736.025203914,1309980.668247139,1214949.8038235595,1053074.5709555952,1369603.0760488245
2025-05-26,1130155.2167728117,1304171.7745456034,1366888.03601352,1447008.911286018,1363214.1920708038,1028632.5415736119,1321942.8729199634,1206276.4703469211,1339140.1191248852,1207733.019349229,1302658.433660265,1206007.6033581027,1047412.6233516032,1361931.713922548
2025-05-27,1118317.0805148385,1290433.6423469172,1351269.6090052654,1431351.4451953336,1349075.0343202176,1016361.1258877383,1308266.2275150393,1195072.5977382434,1327279.5489461028,1195312.0229130106,1288947.4023607906,1196298.59423042,1037090.4531893474,1347061.1783412197
2025-05-28,1118028.4739940588,1293662.7431514869,1354959.8161520073,1434654.7185023637,1351914.582652437,1026072.379248843,1311292.467878302,1196258.9943797945,1329503.4412020806,1199167.4685059537,1292162.9595444603,1197180.7637152227,1042645.2408644786,1350533.93792352
2025-05-29,1109445.6553467414,1290424.0374942059,1350982.822126962,1434745.5278436062,1346059.218251273,1023370.3146787955,1309196.2421476252,1195675.3681849882,1332468.5554688114,1188365.125531155,1288917.6394943153,1188223.0550355343,1038392.8716472154,1348378.6231620824
2025-06-02,1093013.0294566324,1268819.4878346089,1326472.807861468,1407148.5769179515,1325576.630884562,1012047.2643360662,1288040.3349655108,1176374.680359365,1303928.8499261267,1177074.0279850825,1267306.1523198378,1182542.0382040923,1023153.6938943344,1322454.1572106972
2025-06-03,1102601.032294331,1276644.3193185597,1334428.5640464097,1417173.6845973074,1333634.5951468241,1017325.6971248181,1296604.909147013,1183332.2484923904,1313194.973399484,1182702.9270467989,1275118.9236840752,1196492.2904466237,1031345.3598485104,1328769.8992778426
2025-06-04,1124304.939458051,1307932.3780830393,1370024.8246618686,1461993.7823172526,1368827.221613254,1026323.7291183241,1332289.3651631647,1210842.4291320816,1343958.5711981463,1198450.5564231,1306368.419841641,1206783.2106695306,1039949.4672411608,1366203.3734195237
2025-06-05,1121089.6047365016,1310833.9235080804,1374171.6039388997,1469719.8633512878,1372256.3543434625,1024312.0095249203,1335301.5767948239,1213998.058225875,1346553.0179035712,1188258.071296337,1309271.04675356,1204803.415989656,1037641.9646260036,1373704.9542945663
2025-06-06,1124197.9133423157,1311499.0935432476,1375342.7230982413,1469202.7700212188,1373595.1659942674,1020275.3208345374,1334055.793296189,1213226.8183620726,1348776.9101595487,1190378.5937412092,1309979.0125455006,1209981.0994322058,1043614.8936940072,1371962.06044033
2025-06-09,1130444.914198348,1320926.5980502737,1387411.193004181,1480817.9926644291,1384841.811747647,1027121.2571828008,1345031.4976827423,1220487.4126543505,1361749.4830222493,1197320.1258383894,1319364.5009092777,1216812.638886202,1046306.2194540488,1383469.8563675794
2025-06-10,1146463.290111872,1350574.320870885,1424820.661603404,1524259.7687915405,1420318.8061039464,1042433.8329671791,1379644.989863932,1245795.8949254057,1398443.3093543733,1213429.8687322228,1348901.6033907868,1227938.4986815306,1061912.1861858256,1418964.9458798852
2025-06-11,1154765.7678576189,1364373.3588942469,1441131.6534099279,1542875.3692960294,1437219.61069196,1049076.1333560632,1396342.9456219757,1258564.0170110352,1398443.3093543733,1219882.8955328525,1362644.8011492465,1232208.8229442437,1063012.3350469477,1437569.1271476755
2025-06-12,1150787.9606374246,1355319.2947139887,1429736.4097109493,1528406.5291223975,1424541.5292723381,1049401.2192975287,1384249.0197783464,1248354.4421501728,1398443.3093543733,1214894.297796134,1353627.5175354,1227957.362307352,1059800.2255748827,1427304.8469701686
2025-06-13,1148134.6752640523,1345928.5728405027,1418574.1715245189,1510297.7321847896,1413459.4550044711,1050793.7461074612,1372125.05960505,1236319.3808201945,1398443.3093543733,1212801.618393241,1344301.6327514003,1224594.5277387404,1055936.0221686112,1416619.5919063017
2025-06-16,1146940.854801381,1344435.5906610892,1415054.1067669857,1505823.2351333525,1412346.0239232613,1049949.4167779374,1368817.6591891192,1235028.401865197,1398443.3093543733,1214178.659729656,1342806.6371555123,1226800.7610113933,1060372.0370564251,1412735.450771748
2025-06-17,1142017.7695946258,1351793.9721036758,1426154.885110708,1522574.4902342232,1422936.683200987,1047099.733803766,1381463.8986734801,1244084.726989293,1398443.3093543733,1219257.8082802054,1350094.2083448411,1226670.0464474063,1056614.6678078528,1423068.0089031246
2025-06-18,1146580.3953513985,1355067.859963082,1427202.236419904,1536225.79775401,1424755.753502465,1040354.3029272739,1387643.8640639116,1252214.1421323963,1410526.3705594265,1225478.5156963668,1353391.174406323,1236154.9898704526,1045562.3001550984,1433680.2095850746
2025-06-19,1127113.2763595905,1334611.89528061,1402086.4677658181,1510550.357864843,1401384.0678555805,1027205.6905565549,1366675.9498494386,1232429.4876177714,1396590.084659702,1212015.414665466,1332960.8521894198,1225851.3924699293,1034365.9935225948,1410310.4046828237
2025-06-20,1126350.1868913597,1340483.0618555506,1414124.2192531493,1524384.3446162255,1410413.5165740498,1024735.0126261817,1377236.7594053522,1234795.388970176,1394514.4820506186,1213112.0608810545,1338793.484047301,1217703.1606178405,1025387.5208486868,1422757.2726071486
2025-06-23,1122020.6833369562,1322808.968943649,1388202.3045953882,1494496.2200280298,1388418.9208334126,1023761.6111793144,1352609.5638060486,1217223.7005838996,1382950.3780537657,1206198.8294824606,1321245.0718247774,1215174.2733915448,1022032.744852026,1397514.6543432523
2025-06-24,1137555.6763547726,1349804.0172422666,1417849.522272671,1532279.2016414907,1415732.9574889548,1027385.0060533116,1383517.5298322712,1242806.0003555361,1408154.3017684135,1218261.7817985304,1348123.027114343,1231650.6507673347,1039679.3424373192,1429080.6998111426
2025-06-25,1150196.7562344868,1365975.1760995423,1438096.0607832086,1555520.4857740956,1436141.4986285744,1051141.2424047252,1402746.466259858,1256352.1448399404,1428613.8616773176,1235995.7241848246,1364257.050996954,1239864.6272048962,1045292.238263439,1448855.023363567
2025-06-26,1154611.374268768,1369291.8513202553,1442717.0108461706,1560490.467887912,1439932.0069844222,1044074.2711781885,1405752.8730036244,1259809.7061357328,1430392.9981044715,1236383.633024342,1367572.520428143,1238665.5055966396,1044296.9646570624,1453774.2193092753
2025-06-27,1154715.9625571454,1374031.0748143678,1448124.6564621958,1565782.092575716,1443985.8837194317,1044986.8233479578,1410677.6183845925,1264724.0903061714,1431875.555237837,1242263.635291211,1372306.6442985225,1241274.4427223832,1047789.5351751654,1460720.9891021675
2025-06-30,1138600.42787186,1355298.6647246303,1426187.015486809,1538543.1938956724,1422988.7403310009,1042149.0284688727,1389956.7404668455,1246573.2609498284,1433951.1578469204,1229480.1256246204,1353593.2312309623,1228905.6830010917,1036408.216768952,1438121.6382681476
2025-07-01,1155982.2051535593,1376913.1083315557,1452374.0514396578,1570451.4690732087,1446425.8150337427,1044111.5432535997,1414544.8366322988,1263247.6855966852,1442253.5682832538,1239377.0849202308,1375169.3067365775,1243586.2322635592,1049771.744914895,1464826.7189282451
2025-07-02,1163154.5384813817,1381579.4953965074,1456218.5022325774,1573882.1677862692,1450283.9823862019,1050245.0628710443,1417832.0691092233,1264593.0342271875,1442550.1475770422,1243959.545808618,1379854.4959225096,1246075.854397126,1057668.938400039,1469095.5708400947
2025-07-03,1168503.2132086258,1391745.81918564,1463344.002667532,1586799.1892742862,1457843.7723384,1057305.030896611,1427000.1478651415,1272167.375459804,1462416.6620102285,1256532.2475570582,1390018.3836400374,1258133.541182353,1069181.8006678885,1480853.4126753248
2025-07-04,1160280.1821798445,1384121.9197932894,1456207.402543414,1579322.594249257,1451159.9948920736,1054284.371285949,1419588.4088132393,1262899.2602114072,1448776.9554042923,1255472.0288598407,1382405.563064728,1250986.8999608469,1064477.1369719554,1472421.999478913
2025-07-07,1154713.5006776461,1377315.904322885,1450038.8551052823,1570445.6015864022,1442974.378202258,1038698.6763872398,1413249.6586729996,1256246.3591735153,1440177.9656741705,1248591.6781268006,1375603.938817196,1248299.8600542808,1057982.5647915096,1466181.1171094934
2025-07-08,1148209.0116954667,1372867.2423660674,1445850.8378992018,1564828.9310953626,1437809.5128862748,1038018.1173800167,1410036.208736669,1252524.388409523,1433654.5785531318,1245530.7775108784,1371132.8993885936,1242905.0572386172,1054290.2290855604,1463695.2682249225
2025-07-09,1155837.067695668,1383584.4016098748,1459218.7475103638,1582728.6502323777,1450210.2976124075,1048598.5894690503,1423029.172045154,1261751.5896566343,1448480.376110504,1249405.7892077966,1381832.1153315231,1253450.1367518508,1064247.3947400756,1473077.9034923413
2025-07-10,1162989.9463815843,1395126.4676353617,1469550.7989276687,1596461.7632705453,1461205.2586961598,1057702.2889865497,1435372.9896799529,1271062.8068208233,1465085.3100950299,1262436.6051760358,1393362.0983029504,1273756.4213338117,1075867.902113007,1484772.4917289815
2025-07-11,1162369.1224574542,1395790.2804214775,1470617.015649101,1596477.0592434646,1462257.5147642384,1057789.0946938843,1437110.0520201926,1274299.0605642083,1471312.11792228,1266936.2379897428,1394025.3045281258,1278383.5386707108,1075755.121642132,1484650.0194113385
2025-07-14,1162092.9908889418,1391654.4075699332,1465718.3293360535,1590049.5019264603,1458303.2865314595,1044584.4159571759,1430274.9882932098,1266678.3355440386,1462713.241304017,1265282.9812916664,1389935.615664861,1271805.551582647,1071785.9755749616,1479917.1391876466
2025-07-15,1167039.7955445205,1404416.3349084945,1478923.0318581124,1608215.0525831657,1472559.9931475425,1046849.884357559,1445389.4843017475,1279054.9303285973,1482579.7557372032,1269531.3559525849,1402650.2511793978,1277613.5368124803,1076310.8946299918,1496121.1586211985
2025-07-16,1173579.4447786855,1417127.9798761406,1495238.6388093713,1627805.8171988355,1489032.5834949564,1047186.727071164,1461643.4457500034,1290646.9389708596,1494440.4390278442,1277207.009272615,1415306.115463827,1283582.4650737562,1078922.9983636416,1512411.0725488183
2025-07-17,1182568.2836825277,1422468.3023596136,1499121.5527303875,1631851.6605994063,1492917.0782300048,1044910.9229002856,1462782.701306133,1294588.9045385553,1503335.8949398957,1279479.4961088016,1420723.1500138645,1280536.177081009,1083946.9701851744,1518404.8614755236
2025-07-18,1191704.0649277086,1439016.790827909,1521640.1886225825,1658966.7125391727,1512922.4536574928,1057554.6697191969,1483199.5086498498,1309703.455537475,1525574.5912759537,1284198.1553714268,1437231.2388203251,1280380.7799601038,1088880.7253743038,1540633.487744194
2025-07-21,1191456.6629901,1436126.948421027,1518521.7331033202,1655215.6227581752,1508507.032778357,1053641.6663734096,1479049.6526772573,1307319.0663074842,1509266.2365852164,1282707.7431432111,1434360.0121951322,1280070.630928124,1090015.4307301291,1536706.365077094
2025-07-22,1177038.329004968,1419301.3922077192,1499096.7584147165,1631181.610889837,1490313.3639284184,1039232.2236622765,1459802.7003933033,1287567.4493019185,1498888.1104279405,1277061.5594618365,1417588.2044600446,1274776.8145079538,1082265.47018796,1515495.117639293
2025-07-23,1198842.5611496074,1439995.7075632694,1519235.3630155309,1655972.2037685767,1510424.591051866,1046799.4498943924,1478333.6922865978,1306092.9590176265,1503335.8949398957,1287267.22797317,1438256.28015381,1286839.056521766,1102414.7659778383,1539017.7174419265
2025-07-24,1203933.7703360296,1442571.2027796442,1518316.1572411584,1660375.7517092829,1511448.2397917262,1048561.4990698543,1481408.5164738472,1309176.9339113075,1512231.3508519472,1285850.293166741,1440847.0961380266,1286006.89294054,1100755.738192599,1542184.4096505174
2025-07-25,1204174.5252307625,1441487.038428201,1516645.4395848329,1659654.0523103713,1509490.5003595653,1049089.7324740596,1480601.453057031,1308653.2565739995,1509266.2365852164,1281404.0041571872,1439738.3489118149,1284527.5327379794,1102290.9992503205,1542116.1024692848
2025-07-28,1213780.784955261,1445972.7323326191,1519619.9488040535,1660714.5624094082,1512455.7592297613,1063209.9961111452,1482500.1188572247,1311375.350408183,1513713.9079853126,1279424.7487943145,1444220.742126002,1281770.9445641246,1109824.7481024766,1550036.419860577
2025-07-29,1198416.507240487,1431019.5037022633,1502624.870463243,1640984.8161622966,1497272.2414964898,1059586.4653095545,1467975.5277248358,1299531.2940146863,1495922.9961612097,1270660.494522375,1429261.7764640313,1269346.2728214792,1096099.3096794512,1535348.109271842
2025-07-30,1225218.3907981475,1454397.0261026905,1530418.809825239,1669065.0328292623,1523586.8793027718,1066158.042670039,1488971.9615409912,1314105.3207345924,1512231.3508519472,1282308.1370826846,1452709.615022366,1280204.0018644924,1112458.5791743223,1561957.285137591
2025-07-31,1234102.9436993226,1460239.827930861,1532003.9747149905,1679657.3467153788,1527471.9555608244,1077952.7590388528,1497144.1228109316,1318630.9124970941,1528539.7055426845,1282487.2491626136,1458539.280750675,1281618.7684736294,1116482.508375896,1572209.582640602
2025-08-01,1224040.7005603623,1448144.9101694194,1512072.0889305498,1661111.1115340607,1510440.3293056889,1071769.0373264295,1484098.8171303624,1312573.9993709747,1515196.465118678,1278602.0929045477,1446465.4717052234,1286314.0714714353,1114913.2151907417,1556891.2779609058
2025-08-04,1211809.218085936,1441384.7843064852,1503240.9045130997,1650068.3038943962,1501950.2386671836,1069591.0183825283,1479273.1531256938,1309468.692310848,1506301.0092066268,1283739.156489557,1439629.9598357317,1289426.40258447,1111031.0758529203,1549402.5452771345
2025-08-05,1219647.5961585008,1457623.7953137383,1520527.3096757259,1672690.2561207074,1515854.9615040026,1082372.7726251644,1498793.9814835023,1325244.1028866798,1525574.5912759537,1294865.5219882603,1455842.7894461027,1307247.649193228,1124437.879570497,1568451.6854566915
2025-08-06,1215381.1170767809,1443880.237317429,1501985.9040753124,1648256.0985627514,1498640.7746176044,1081328.9457701084,1480245.826938023,1313300.9339660052,1512231.3508519472,1287683.5247209184,1442164.9419247431,1303360.7040894711,1119938.8547491648,1550241.4821778173
2025-08-07,1230593.3310321507,1479083.9012140874,1546824.0045051065,1705576.9676108973,1540672.989575299,1097754.5282481557,1525856.310204409,1344465.8069985916,1555226.1863906977,1297638.172379525,1477252.8401652342,1308980.6159291314,1125892.306394761,1598770.6032023246
2025-08-08,1229087.1109714624,1477697.9191645656,1542354.2065676732,1702280.4259252094,1538433.0297551588,1107744.4215306141,1524360.0653845847,1345445.4457192083,1555226.1863906977,1299252.4368035798,1475853.6096846282,1314219.1506344865,1127606.2175092525,1596086.0054760394
2025-08-11,1241164.2810699134,1487203.7510475898,1551629.1775239022,1711589.552317339,1548899.4813618674,1127677.6367162792,1533210.4093406843,1351844.111091359,1567086.75656948,1300143.1016042184,1485358.1402682497,1319966.3613867837,1133827.2286731915,1607922.5902166816
2025-08-12,1246120.2559543692,1491136.348332417,1555804.58870263,1713084.945939443,1551824.9886398904,1135086.7619619677,1534446.801419676,1353124.4786609963,1568569.4268147044,1304291.953959904,1489341.5592942983,1321867.0633927733,1139905.4461312655,1612442.0563481129
2025-08-13,1246411.4174970144,1504672.1215692847,1569917.5625966324,1732639.7755265594,1566300.4390842891,1147970.5132430736,1552282.8942533447,1364979.6934184798,1581912.5541268522,1314743.5838934884,1502823.4086657446,1326151.7264822235,1146565.8478918995,1632485.497827272
2025-08-14,1242198.1412492448,1485291.5930320804,1541924.4386664873,1712033.7207707237,1540461.7753800128,1148485.7064142488,1535240.2716871845,1357590.777940352,1575982.3255933905,1312656.0647132772,1483621.7941542442,1331880.2940345414,1125712.8804759358,1613955.2270688838
2025-08-15,1243478.1079820266,1490394.6838643549,1544807.763264678,1721776.910295614,1542920.7474961565,1144769.227534222,1541184.539268733,1362989.1287997921,1575982.3255933905,1312180.2279580864,1488741.8769074883,1331801.0040148168,1126669.5958899993,1622817.1517383698
2025-08-18,1254088.8532325365,1497119.7974479115,1548178.8603266003,1727454.4829694983,1550164.436799441,1158249.4568305046,1547360.7546755758,1371280.8871993327,1580429.9969934868,1319415.0238671887,1495440.8338583396,1340014.3918232955,1137459.0561939704,1628451.8027081045
2025-08-19,1237354.5475105746,1489487.5153463683,1546862.6984742172,1722981.765505254,1545664.1703928455,1137604.843534005,1541973.89679817,1364054.4243733676,1577464.882726756,1314332.9521677026,1487791.7620281442,1328305.230795524,1120774.4118125052,1623739.1187552072
2025-08-20,1208643.2303017585,1447005.5773471664,1498341.1213457584,1661805.4177631624,1499692.7680285147,1098372.2530890137,1491109.8252146086,1323275.308017339,1532987.4900546398,1289375.8754205122,1445368.8767167442,1307539.066497657,1101241.617345296,1569941.6823337814
2025-08-21,1226713.3797466443,1467392.1722451223,1520244.9495952718,1688295.7704317116,1519198.3013307196,1106024.5232717353,1510652.4538825238,1342133.5995295984,1541882.9459666912,1302547.8931416292,1465825.0785403638,1316831.743731805,1112923.8228342806,1595055.298590064
2025-08-22,1218357.0285426902,1454568.5821291124,1505655.522334051,1672697.9950532338,1504791.6622313873,1096250.9174392903,1496189.6340391329,1331062.5333315101,1534470.0471880052,1293998.3513279732,1453033.1114076448,1310872.570118207,1107168.7326046885,1579155.3452683047
2025-08-25,1251595.2732801288,1539029.5936727587,1617079.014943672,1717750.1729790936,1609210.9425746263,1111088.3218151769,1532313.0042970278,1359790.9447688332,1562639.0851693838,1318279.470244591,1536647.772984574,1326318.8963450524,1255810.866108335,1613326.5855711652
2025-08-26,1247210.6072616493,1538226.0526097424,1614927.9229124337,1720718.6430168815,1608790.8700223141,1108610.0902169126,1533285.2480765986,1361343.488903171,1564121.6423027492,1311654.3704778636,1535827.686189954,1316740.6814151646,1254227.6998668972,1616855.1600013543
2025-08-27,1251881.9950980248,1549121.3815276534,1627117.4265340867,1736966.1458530382,1617832.0887391018,1105668.8948202478,1546769.108280283,1373374.6119870367,1571534.5410814355,1323692.080579243,1546682.3070377351,1321341.976522774,1260148.7826866468,1631274.6540922732
2025-08-28,1234418.3651586864,1526375.2978079268,1598879.587864914,1703607.883400486,1590282.5963842627,1102756.6297021154,1520890.7508511737,1357498.3385524212,1556708.7435240634,1314535.9022161728,1523984.8797958223,1313429.3348495911,1251522.2831031894,1603066.9001620426
2025-08-29,1227019.2874652934,1521824.4714016018,1593836.7737005975,1699768.5604122195,1585517.087474368,1107576.7027812789,1517015.6707287785,1357310.724883425,1556708.7435240634,1310435.1998032597,1519405.9636499083,1304655.8071768438,1248628.2384205868,1599595.28789347
2025-09-01,1221678.021014626,1518681.5999214293,1595236.464926513,1699662.084601452,1586626.4549690562,1082169.270230878,1514482.7556051358,1348272.340658289,1541882.9459666912,1309750.917797437,1516234.2528791144,1300737.563017263,1238098.210466644,1596488.2612491727
2025-09-02,1216872.0355019749,1516632.8732366548,1591558.2999610244,1693992.756380563,1584175.4616919393,1090475.50164087,1513000.576728628,1345194.4919252282,1541882.9459666912,1315340.3453219186,1514168.6348246215,1305594.4489849303,1234466.7010498035,1591963.67484203
2025-09-03,1219388.0405795048,1518090.6988058926,1593726.9733484553,1696592.7166153304,1585031.1972569053,1092827.3721468872,1514816.8836458852,1349872.5813288845,1540400.3888333258,1315879.2479955915,1515627.9313228887,1307941.6375895774,1237884.7507443046,1591669.8151757298
2025-09-04,1224030.0365129763,1523655.5156314308,1598535.089772904,1700462.2955464388,1588459.8984174246,1098085.04766207,1519094.486423197,1354328.1598271548,1550778.4018787427,1319199.1347082525,1521207.3969049002,1317282.9827514072,1245445.6268728524,1597781.8478580816
2025-09-05,1234899.6242022363,1542239.3647956292,1618623.3900867943,1728634.1858174196,1607191.6249528488,1112710.7160895779,1541903.1686294903,1371956.4058034432,1567086.75656948,1331145.0887480075,1539744.2552693302,1332147.1477072134,1260719.3747583097,1617732.2676673818
2025-09-08,1232640.8108455408,1544750.377466978,1620115.058416894,1732447.2026027737,1610574.150972045,1121331.8057386805,1543210.1611247621,1374913.8098428803,1581912.5541268522,1332965.6889878022,1542223.3455290631,1328796.76014495,1261803.881905147,1618014.418961412
2025-09-09,1249536.208999948,1566569.1437103937,1645502.4672316557,1763279.277783546,1631529.7796117056,1116200.56155427,1568780.9768391605,1392153.810389859,1598221.0219294487,1348519.7114761844,1564013.9957908348,1354535.6850174528,1284940.8309246127,1642264.2658187123
2025-09-10,1260896.4061409947,1589352.3740037286,1671231.7347351182,1792391.246022668,1654191.2427557725,1148191.427702308,1596915.524509275,1411052.3595290515,1629355.174177558,1360144.7305379498,1586691.5805210536,1371463.712940224,1297638.5744906615,1670422.897755736
2025-09-11,1253473.3497321422,1593756.4310434517,1677319.673061189,1803598.4370000237,1657968.017040132,1150330.4156294144,1606683.6327409924,1412347.386125887,1644180.97173493,1356785.3843997158,1591025.05712555,1363967.9233031643,1294545.555070283,1679683.1867117146
2025-09-12,1264487.1065007295,1612684.5919337464,1699203.4287214612,1829655.3578776796,1679628.4973893266,1147686.5433339304,1626615.3697553615,1426850.1962285824,1660489.3264256674,1365793.5512886925,1609874.299586634,1375356.2855376415,1306946.8134193276,1701167.2185392824
2025-09-15,1261466.2018807544,1607956.9292796978,1693697.446129597,1825750.3222339523,1674724.6226188953,1139438.0632388915,1620871.7654599496,1420270.0433480563,1660489.3264256674,1362058.3848903123,1605171.696525432,1372719.019758395,1305893.2771295668,1692802.8933364446
2025-09-16,1268499.6087241594,1627014.9640400764,1718464.4357730232,1858455.2448717044,1698320.5590782433,1139208.718729224,1645380.1244871765,1435531.8409933131,1682728.0227617256,1369761.773864609,1624153.142324867,1379101.533510256,1312612.5061081918,1714515.1175009476
2025-09-17,1265968.572114089,1615933.2817444033,1704520.0480106084,1841243.0754793242,1686572.1461450176,1135868.5105557032,1630213.5087638127,1424811.935073637,1670867.3394710845,1362290.3343472255,1613107.0143233612,1372779.057935905,1310485.5108194342,1700664.6452956472
2025-09-18,1272491.5597052164,1634432.448401233,1723287.1030165844,1869017.9850842436,1702364.680996318,1145633.6219787889,1652955.297752527,1443357.5736028114,1688658.364407046,1377138.9917361182,1631562.9616248058,1384589.4073760714,1326659.3022873306,1721659.521337859
2025-09-19,1274584.455267704,1625795.3903809255,1709684.6968232284,1846988.237623125,1692067.1556397928,1132772.0285593946,1636555.552917423,1432660.0938068347,1690140.9215404114,1371121.5295852495,1622970.794183151,1383281.918217294,1328135.4936575545,1708930.7575727317
2025-09-22,1285078.9897027344,1645702.2403356663,1733934.0173684105,1875395.1580246484,1714228.03260999,1124618.749948517,1660370.9134431486,1449588.207140806,1702001.6048310527,1373567.0283697264,1642774.6046475773,1386646.877300036,1334783.6000834403,1735816.4414537332
2025-09-23,1291336.20721283,1669538.30338594,1766948.4797552717,1916093.3766064215,1743472.5186835425,1127962.0053649382,1692637.382553095,1470131.1928236405,1733135.7570791624,1380505.0827120736,1666462.716505658,1382515.239082133,1330245.4168442842,1771200.4464276414
2025-09-24,1281331.916476874,1666038.5806058159,1762780.9121350166,1910066.9002586647,1739531.209067452,1126926.0132432622,1689944.3624465645,1467294.889852179,1731653.1999457967,1379844.171482481,1662916.495822589,1376143.3279524434,1322299.2822288747,1772395.3025556942
2025-09-25,1288995.2493938273,1658900.7997909568,1749636.892361774,1898928.792900496,1728612.788395463,1120725.8406969095,1677619.425222644,1457611.7272217588,1725722.8583004763,1372462.5995379046,1655937.917999238,1374832.0092883422,1324749.9400788285,1762338.9947924926
2025-09-26,1276085.199788479,1636674.6054479063,1729573.9704116157,1864617.26215145,1708941.677819696,1119122.544355499,1651942.2484995986,1432769.3801364712,1697553.8203190977,1361652.465602607,1633731.793298748,1364366.9740533368,1307950.7969919331,1737958.7646317198
2025-09-30,1289957.4826841108,1646205.1994019565,1739945.6900992421,1867220.858551093,1719564.7827726102,1150165.8204360926,1659567.443708246,1446224.1791901982,1713862.175009835,1368503.4607822006,1643267.9092861172,1380041.4265048369,1320537.1078356605,1745517.274416659
2025-10-01,1290239.0164883358,1654192.8582183004,1750502.8776438665,1880897.5324497581,1728926.2094791662,1149932.8918035529,1672993.855655955,1455318.683422445,1722757.6309218865,1367733.395399105,1651217.446679619,1372474.1970634293,1310620.3623415562,1762771.478086037
2025-10-02,1297695.5578241695,1676816.730007138,1777752.716235255,1922167.3636624394,1754568.085077653,1156566.5581061637,1706033.4238538854,1477469.7862681018,1755374.4534152201,1372277.9997497117,1673693.3756161982,1374346.3387709346,1312807.3358388348,1793014.194045018
2025-10-03,1309971.6462795131,1699476.3651194368,1806550.0484444385,1960864.1847921256,1780228.747613352,1175447.947333509,1737741.7594534177,1498903.3625511082,1780578.2640180092,1384232.793921754,1696205.921939582,1387034.207293806,1326031.4774960764,1821396.2810625648
2025-10-07,1338023.5125779498,1731842.3320882076,1842071.8871899932,2005905.944766961,1817437.6656569093,1172621.5136281042,1772279.3844147378,1524157.9127295602,1829503.4412020806,1398900.0337668157,1728537.7883248825,1398537.3384085072,1345891.0209043357,1857870.2529285944
2025-10-08,1338586.7966467396,1725864.189402636,1833145.1841419237,1990694.8731799752,1809311.295627492,1174923.9757055428,1758774.297637254,1515853.2456344268,1813195.0865113428,1399333.8456859817,1722606.7563205585,1401303.992263975,1350582.913799612,1845909.920850184
